;B29233_B29233_B29233_B29233;B29234_B29234_B29234_B29234;B32190_B32190_B32190_B32190;B33619_B33619_B33619_B33619;B33707_B33707_B33707_B33707;B33735_B33735_B33735_B33735;B34065_B34065_B34065_B34065;B34084_B34084_B34084_B34084;B34139_B34139_B34139_B34139;B34631_B34631_B34631_B34631;B34682_B34682_B34682_B34682;B34879_B34879_B34879_B34879;B41528_B41528_B41528_B41528;B41529_B41529_B41529_B41529;B42826_B42826_B42826_B42826;B42870_B42870_B42870_B42870;B42871_B42871_B42871_B42871;B42904_B42904_B42904_B42904;B42961_B42961_B42961_B42961;B43003_B43003_B43003_B43003;B43391_B43391_B43391_B43391;B43392_B43392_B43392_B43392;B43425_B43425_B43425_B43425;B43561_B43561_B43561_B43561;B43562_B43562_B43562_B43562;B44275_B44275_B44275_B44275;B44276_B44276_B44276_B44276;B45009_B45009_B45009_B45009;B45010_B45010_B45010_B45010;B45033_B45033_B45033_B45033;B45514_B45514_B45514_B45514;B45515_B45515_B45515_B45515;B45516_B45516_B45516_B45516;B45517_B45517_B45517_B45517;B48582_B48582_B48582_B48582;B48686_B48686_B48686_B48686;B48687_B48687_B48687_B48687;B49784_B49784_B49784_B49784;B50845_B50845_B50845_B50845;B51063_B51063_B51063_B51063;B51658_B51658_B51658_B51658;B51667_B51667_B51667_B51667;B51669_B51669_B51669_B51669;B51702_B51702_B51702_B51702;B52820_B52820_B52820_B52820;B53100_B53100_B53100_B53100;B53291_B53291_B53291_B53291;B53583_B53583_B53583_B53583;B53585_B53585_B53585_B53585;B53586_B53586_B53586_B53586;B53844_B53844_B53844_B53844;B53845_B53845_B53845_B53845;B53846_B53846_B53846_B53846;B53982_B53982_B53982_B53982;B54527_B54527_B54527_B54527;B54654_B54654_B54654_B54654;B54657_B54657_B54657_B54657;B54825_B54825_B54825_B54825;B54826_B54826_B54826_B54826;B54827_B54827_B54827_B54827;B54828_B54828_B54828_B54828;B54829_B54829_B54829_B54829;B54875_B54875_B54875_B54875;B54897_B54897_B54897_B54897;B54898_B54898_B54898_B54898;B54899_B54899_B54899_B54899;B54900_B54900_B54900_B54900;B56137_B56137_B56137_B56137;B56138_B56138_B56138_B56138;B56139_B56139_B56139_B56139;B56304_B56304_B56304_B56304;B56946_B56946_B56946_B56946;B56947_B56947_B56947_B56947;B56960_B56960_B56960_B56960;B57017_B57017_B57017_B57017;B57146_B57146_B57146_B57146;B57147_B57147_B57147_B57147;B57328_B57328_B57328_B57328;B57460_B57460_B57460_B57460;B57461_B57461_B57461_B57461;B59003_B59003_B59003_B59003;B59123_B59123_B59123_B59123;B59459_B59459_B59459_B59459;B59739_B59739_B59739_B59739;B60344_B60344_B60344_B60344;B60420_B60420_B60420_B60420;B60554_B60554_B60554_B60554;B60739_B60739_B60739_B60739
B53291_B53291_B53291_B53291;0.161588042111;0.168254469053;0.187874965836;0.193435332452;0.193627827506;0.194005843468;0.169148596544;0.187796834432;0.170740727432;0.164691422048;0.165100009928;0.172066514471;0.180717119392;0.182660550944;0.176438508448;0.181772191289;0.182636460181;0.18592047096;0.187370782364;0.18913416536;0.180958414984;0.17639285215;0.176959696849;0.173582270756;0.182579225533;0.17963153454;0.178121115049;0.168385996313;0.167248404492;0.168155487584;0.168701603243;0.166988111194;0.166195581998;0.168406532817;0.195250921056;0.193943948642;0.191458611637;0.163208527488;0.194678901937;0.194448879272;0.186584053178;0.185593666012;0.184215361335;0.182749521029;0.167397641631;0.165702859903;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
B53583_B53583_B53583_B53583;0.168798061727;0.171895155061;0.190909331578;0.195939860728;0.195276275299;0.19602830146;0.172329030044;0.190689713163;0.171917830734;0.169049631048;0.170414489575;0.175904096964;0.184282711244;0.185595155922;0.179745087124;0.186261243403;0.185546623091;0.189818073675;0.190811674887;0.191707026839;0.183620589538;0.179648640492;0.180836936075;0.178606925812;0.184872806032;0.183056292668;0.181857901423;0.171175807435;0.170266814134;0.171445904438;0.171511436644;0.170457109103;0.170070875635;0.171998006301;0.196814314259;0.195480130907;0.194151812753;0.167257713518;0.19606876744;0.195839949294;0.190097068668;0.188929505125;0.188383360249;0.18630240133;0.170509318282;0.169109180796;0.168522892468;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
B53585_B53585_B53585_B53585;0.165943631946;0.16969218055;0.188963657996;0.19455460703;0.194158773287;0.194995976401;0.17025534296;0.189048325806;0.17096226962;0.167651989497;0.168966846195;0.173500762224;0.182133440501;0.183604099494;0.177534646395;0.183922304809;0.183425595566;0.187020864465;0.188968566739;0.189734098542;0.181784823733;0.177478242849;0.178426296632;0.175479264428;0.183508779745;0.180542218596;0.179665969279;0.168871973355;0.167295880613;0.169758614558;0.168623716094;0.168079607418;0.167900928929;0.169868315432;0.195630456641;0.194372291761;0.192474322783;0.164242296993;0.194910770107;0.194727542597;0.187717039616;0.186592506789;0.186093201144;0.184206278977;0.168388328277;0.167416842951;0.16655815842;0.168550688037;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
B53586_B53586_B53586_B53586;0.163859919585;0.168498713725;0.187864436661;0.193888651864;0.193941578026;0.194172183875;0.170248898984;0.188294490054;0.169630738666;0.165550764003;0.167946227849;0.171907400026;0.181048132394;0.183306696525;0.176464932971;0.182376766848;0.182332998747;0.186097801915;0.187725463574;0.189138351446;0.181269838178;0.176761437653;0.177622733646;0.174484448935;0.18306030456;0.179789914201;0.178821472583;0.168965230934;0.167222046879;0.168209780603;0.168334459406;0.167261531097;0.16614568983;0.168898884966;0.195763627748;0.194012182051;0.191621276985;0.163340678689;0.195081201019;0.194305468451;0.186915228805;0.185997763719;0.184615733293;0.183168177429;0.167223487697;0.167333687135;0.165593312495;0.16923150478;0.165535436861;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
B53844_B53844_B53844_B53844;0.164757433191;0.168696717244;0.188256835843;0.194094548464;0.193749710553;0.194301085481;0.170506809383;0.188230958535;0.172046093225;0.168082422613;0.167907044726;0.172414148477;0.180594065694;0.18239880329;0.176564921252;0.182297110072;0.182413137264;0.186203731978;0.187514154097;0.188627833188;0.181244460657;0.176480189409;0.177006432968;0.174503617163;0.182273530643;0.179569532376;0.178370113726;0.167495154943;0.165784220091;0.167905758738;0.16752799634;0.165130659329;0.164393459038;0.166705931978;0.195290344967;0.193991058054;0.19167312887;0.16229372569;0.1945655432;0.194268230292;0.186961097143;0.185578748906;0.184787709427;0.182398252275;0.169557994067;0.168660503212;0.167125541613;0.170026283251;0.168593369342;0.166882524385;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
B53845_B53845_B53845_B53845;0.16216905834;0.167326168966;0.186003355989;0.192458419147;0.192615163675;0.192691334239;0.169087182184;0.186873359068;0.170971663205;0.165844168088;0.167052037703;0.170996370256;0.178799172808;0.181049363148;0.174783987076;0.180099765313;0.180250093935;0.184254369589;0.1855970702;0.187324114832;0.179654246431;0.174757340681;0.175621599899;0.171453358664;0.181603702105;0.177738975501;0.176779226542;0.166170069059;0.16521776613;0.165339805202;0.165279778843;0.163220215756;0.164036599336;0.164605820493;0.194295165752;0.192647459757;0.189293357123;0.159662211909;0.193415109925;0.193101638617;0.18510492883;0.184092205253;0.183019087441;0.180553241536;0.167525870562;0.167272189797;0.164589193672;0.169635058259;0.166397856248;0.164670511386;0.15981908984;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
B53846_B53846_B53846_B53846;0.165701299867;0.170103847157;0.188670308986;0.194224552834;0.194459725108;0.194560819837;0.171250393569;0.188449106057;0.17103340087;0.166674714694;0.168822891682;0.172949421685;0.181777463947;0.183830700539;0.177696082545;0.183442528686;0.183334806975;0.187146272849;0.188424107145;0.189676946701;0.181675428675;0.177781185834;0.178542710189;0.175552509265;0.183576029608;0.180287426;0.179607535866;0.169677313368;0.168306358119;0.169760533619;0.169220859503;0.168545275577;0.16770892422;0.169130650394;0.196196937874;0.194642518971;0.191898449129;0.164333711487;0.19541965052;0.195241887565;0.187755665652;0.187006281927;0.185738378978;0.184300995381;0.167852872021;0.168109576355;0.166154000332;0.169114716834;0.166365492146;0.165269639365;0.167808785992;0.165892388742;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
B53982_B53982_B53982_B53982;0.164091781039;0.168449748317;0.188263564624;0.193740204124;0.193483890198;0.194321974798;0.169288523682;0.187894395444;0.169409056102;0.166673350464;0.167231256877;0.172679874373;0.180575153717;0.182467197886;0.176858756242;0.182161680391;0.182308095417;0.186403370671;0.187535925459;0.188410844408;0.180524086777;0.175805413774;0.177226803596;0.174380842133;0.182581481183;0.179929401235;0.177970447203;0.167926729028;0.166610304934;0.16838127766;0.167965570679;0.167039261184;0.166450651125;0.16812792223;0.19513250514;0.19336683686;0.191510237923;0.162711733355;0.19443317055;0.194119384314;0.186807003238;0.185568628536;0.184890923379;0.182641331282;0.167422348893;0.166304630175;0.164921013525;0.168402076512;0.165767090052;0.164730839936;0.16633045239;0.16455275461;0.165578785905;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
B54527_B54527_B54527_B54527;0.189528770043;0.192115006553;0.190677550343;0.162747509668;0.162105979563;0.162441324042;0.193638692609;0.192827599659;0.195122806052;0.192522557873;0.192312525257;0.192024359408;0.189828091025;0.191404753752;0.191579125331;0.188472848683;0.188234716329;0.186586486782;0.188001372105;0.189307844815;0.195362298779;0.191823362035;0.190693909573;0.187389627179;0.19403740584;0.191854867921;0.190979763067;0.192939619367;0.192185703356;0.192661883544;0.193301970171;0.19248221602;0.192143356116;0.192983292515;0.163286581146;0.161358934329;0.159065691877;0.189875510835;0.156242599422;0.1614200896;0.1888630155;0.188139765481;0.187155378107;0.186007628338;0.193107929623;0.193012095191;0.191661740244;0.193982587474;0.192535561468;0.191696084676;0.191716951608;0.19009004001;0.192593054424;0.191525561754;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
B54654_B54654_B54654_B54654;0.188552223477;0.190902427453;0.190546110478;0.15782881492;0.156864681145;0.158514604831;0.192641440042;0.1923788974;0.194583082469;0.192018595317;0.191596391036;0.192114410845;0.189431414434;0.190895994211;0.19113897249;0.187881555525;0.187967535755;0.186145052608;0.187351046733;0.188179991579;0.195094038068;0.19058609887;0.189766595743;0.187223473906;0.193107185271;0.19171420394;0.190515725872;0.192201090616;0.191290216341;0.192391799805;0.192511420232;0.192190181442;0.191023407905;0.192597078462;0.157645262703;0.155982218804;0.153845211225;0.188664329048;0.150623361848;0.156010455224;0.188177275568;0.187313745862;0.186632364979;0.185176019399;0.192309928611;0.1921235352;0.19104773674;0.193620772816;0.19186579807;0.191403720939;0.190824731122;0.189780661048;0.19181850517;0.190653953557;0.161530224084;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
B54657_B54657_B54657_B54657;0.186164365104;0.18905214619;0.189046587548;0.156173069545;0.155383630324;0.156124263866;0.190947082234;0.190986729025;0.192958616846;0.190168005064;0.189751540271;0.189872297215;0.187604589374;0.188679800277;0.189276790146;0.186079811914;0.186135539929;0.184369338934;0.185432018281;0.187036014052;0.193938504367;0.189181278431;0.188215310619;0.184831979021;0.192109152509;0.189805955477;0.1882414217;0.190246022052;0.189797197382;0.190589940362;0.190921533546;0.190406822705;0.18934695498;0.190682719936;0.155917787203;0.154618594855;0.152231361278;0.186420742773;0.148472936315;0.154952777149;0.186857341693;0.185544238542;0.185009456734;0.182875001136;0.190636115999;0.190185877593;0.189117467354;0.191601739309;0.189882826968;0.189341230873;0.189256310665;0.187467348493;0.189955695605;0.188769199851;0.160705152718;0.155136078991;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
B54825_B54825_B54825_B54825;0.163009604448;0.168991099887;0.188535604855;0.19443987192;0.194520277973;0.19458315763;0.171013357901;0.188415745342;0.172873555512;0.169110847292;0.167993364274;0.172239577871;0.1820712037;0.183775690977;0.176941423337;0.183453016262;0.183264413879;0.18725831673;0.187992806769;0.190147099695;0.181160905117;0.177374737531;0.178268872248;0.174672276265;0.18345008409;0.180386081074;0.179365294628;0.170617701298;0.169436557614;0.1710625728;0.169914211115;0.169561934475;0.169081269778;0.171040806437;0.195992159965;0.194855552355;0.192117018504;0.164975027432;0.195465811868;0.194922417707;0.187727262251;0.186600707492;0.185498321596;0.184088294306;0.170398280253;0.170743704284;0.166504023868;0.171834779398;0.169032488592;0.168142204037;0.169141726995;0.167019222072;0.169371697698;0.168676893462;0.192344774532;0.192207565591;0.190058381264;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
B54826_B54826_B54826_B54826;0.162783774564;0.169154114612;0.188955532771;0.194617608082;0.194776261312;0.194989497162;0.171291563973;0.188843590944;0.173100657631;0.168975937098;0.167678824957;0.172644164375;0.182064015386;0.183414074876;0.177397762841;0.18362166782;0.183621172562;0.187434362559;0.188608585446;0.190219911831;0.181686644218;0.177618046525;0.178853145075;0.175373428595;0.183383258595;0.180658658376;0.179855021994;0.170734530857;0.169511917428;0.170358698778;0.169902296258;0.170514622379;0.168939826405;0.170992337647;0.196361430574;0.194580484668;0.192427024597;0.165249331239;0.195268888557;0.195240242352;0.187837142137;0.186800942781;0.185875709945;0.184348722079;0.17057995969;0.17098390092;0.167231842681;0.172234436465;0.169071446933;0.168596775492;0.169193269536;0.167413507556;0.169870640915;0.168730975181;0.192492873415;0.192228298955;0.190517999447;0.163168585515;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
B54827_B54827_B54827_B54827;0.163363304882;0.167843736138;0.188310984471;0.194354518115;0.194358518524;0.194730708131;0.170805000007;0.187974074967;0.1723760804;0.168089943093;0.167025005154;0.171858648294;0.181362042046;0.183380269007;0.176655729512;0.18300321633;0.183043952741;0.186737721518;0.188303200335;0.189663726471;0.181200619439;0.176836047333;0.177573316344;0.174654998872;0.183199076142;0.180040726687;0.179115763888;0.170088752782;0.169222852259;0.170229679924;0.169418932138;0.169561112872;0.168796059909;0.170212044547;0.195823029212;0.194586144834;0.192022330983;0.163883975604;0.195281260019;0.194863005606;0.187415871446;0.186176455129;0.185238249273;0.183520856245;0.170080796547;0.169595874526;0.166355202506;0.17134064842;0.168945747678;0.167934799861;0.168899215612;0.16677135653;0.168771835445;0.167774791597;0.192089871061;0.191708403539;0.189743273292;0.16241974671;0.162490239695;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
B54828_B54828_B54828_B54828;0.16436014547;0.169865683725;0.189315344584;0.194683133069;0.194564983597;0.194982293447;0.172181966725;0.188829000019;0.17384405428;0.169887499419;0.169048275933;0.173259632147;0.182551120941;0.184141034963;0.177870738401;0.184072106977;0.183770767535;0.18757669265;0.189012669721;0.190220298725;0.182044683842;0.177763520144;0.179139340269;0.175975615796;0.183607437143;0.181088863727;0.180433238573;0.171695748586;0.170271093757;0.170998987858;0.170024357348;0.170193323907;0.169682511102;0.171318836648;0.19611870828;0.194870091121;0.192418128073;0.165549564874;0.195349465613;0.195038798691;0.188236251177;0.187188200106;0.186328919446;0.184766664543;0.171159137643;0.171051739763;0.168093436156;0.172337266756;0.170028713384;0.168090473006;0.170850129702;0.167737707237;0.169686845062;0.169230286815;0.192571228515;0.192235122608;0.190592215132;0.164938014183;0.164573487848;0.164876550034;0;;;;;;;;;;;;;;;;;;;;;;;;;;;
B54829_B54829_B54829_B54829;0.162196098672;0.167442060715;0.188566123863;0.194301909357;0.193950551354;0.194405396276;0.169945185229;0.188205496533;0.17302136685;0.169734262054;0.166513164697;0.172240864393;0.181862391544;0.182840324285;0.176649365785;0.182870120752;0.182988140241;0.187126960927;0.188349833427;0.189379830617;0.181169652993;0.176985726076;0.177833547082;0.175608639199;0.182917527027;0.180342906514;0.178966696221;0.169507380081;0.169040978537;0.170141078452;0.168524993152;0.16988480156;0.168061389681;0.170770450174;0.195207282765;0.194081074891;0.19211738281;0.163732540195;0.194746088752;0.194317496485;0.187352503696;0.186139191411;0.185241552198;0.183510837328;0.170192469254;0.169901138569;0.167124305463;0.171168452222;0.169279157083;0.168350236906;0.168781197484;0.167213989393;0.169431941375;0.16782088018;0.192046881313;0.191253458477;0.189543063856;0.162480280391;0.16351231263;0.161460847508;0.163866605416;0;;;;;;;;;;;;;;;;;;;;;;;;;;
B54875_B54875_B54875_B54875;0.158549468096;0.164738402801;0.18645163833;0.192400084998;0.192636825925;0.192807844122;0.16794893414;0.186442799098;0.170291414638;0.166016622105;0.16371592276;0.169474879774;0.178846985872;0.181285387711;0.174443338867;0.179969048275;0.180386688631;0.184195351814;0.185367528512;0.187383617242;0.179265181303;0.174636866363;0.175262966546;0.171440842923;0.181230488685;0.177548801555;0.176854860848;0.167430031833;0.166386692199;0.166854072313;0.166355186796;0.167200242742;0.165382942371;0.167974726692;0.194088964301;0.192584147751;0.189648594292;0.160556557584;0.193608475286;0.193161385757;0.18497865423;0.184069462808;0.182733750986;0.180826200946;0.167230345758;0.167423180584;0.162921888013;0.168223299723;0.166254074577;0.164327204869;0.165819848001;0.163307780475;0.165051881298;0.165226634707;0.190257775648;0.189504856175;0.18751946353;0.159668102794;0.158222998572;0.159895034749;0.161526203816;0.157996866557;0;;;;;;;;;;;;;;;;;;;;;;;;;
B54897_B54897_B54897_B54897;0.161505285764;0.169895808535;0.189464386517;0.194847529766;0.194622781653;0.195086994518;0.170968066464;0.189395618623;0.17301561593;0.16968285055;0.164231507512;0.174158881382;0.1829424106;0.184272898358;0.178363623012;0.183945780797;0.184505579249;0.188380159996;0.189240807723;0.190240835069;0.182316172567;0.178147160687;0.178986333994;0.176172688134;0.183530592514;0.18134191607;0.180316257176;0.169453562386;0.168096572852;0.170191451606;0.170102726103;0.169687828722;0.169029209583;0.170930609205;0.195625794365;0.19466226538;0.192857899272;0.165130438677;0.195422518541;0.195205954311;0.188497226907;0.187376152418;0.186845445634;0.184807079549;0.169757004763;0.17042894048;0.166554987856;0.17141364857;0.169605518721;0.168491343782;0.168785640722;0.167374059415;0.170108356628;0.168446003505;0.193205776263;0.192234156833;0.190507299518;0.168801990568;0.169229258042;0.168210283986;0.169886994647;0.167191277305;0.164606489877;0;;;;;;;;;;;;;;;;;;;;;;;;
B54898_B54898_B54898_B54898;0.159893451578;0.169140639715;0.18826599555;0.194071067471;0.194179005464;0.194551151254;0.170054021876;0.188658883952;0.172351459921;0.168860448173;0.162290899439;0.172964739639;0.181564807008;0.183527882301;0.177480139045;0.182636626177;0.182977620996;0.186623164339;0.187904835865;0.18947740238;0.181296066077;0.176924694607;0.178197879813;0.17496985157;0.183060775275;0.179931758581;0.179396566307;0.168804455112;0.167728666361;0.168438729237;0.169245027795;0.168798881825;0.167749308305;0.169859435569;0.195579403836;0.194277819604;0.191748380072;0.16475833141;0.19477240805;0.194664721968;0.187075897308;0.186139590163;0.185390403763;0.183755864973;0.168461214038;0.16950870318;0.16493970224;0.171330054974;0.168824761856;0.166703374861;0.167377232802;0.165929017578;0.168260611817;0.167322395404;0.191963398965;0.191680719812;0.189695183939;0.16703193301;0.167221075344;0.166592821592;0.167880416196;0.166458329064;0.162878926971;0.163866546808;0;;;;;;;;;;;;;;;;;;;;;;;
B54899_B54899_B54899_B54899;0.16126707044;0.169291225667;0.188578269981;0.194481279941;0.194454952803;0.19463365582;0.170510353591;0.188587874306;0.173491381496;0.169085726232;0.161146749357;0.173089316485;0.181961818325;0.183686063941;0.17728791871;0.183213534382;0.183649429595;0.186916806562;0.188433194991;0.189963716052;0.181471617958;0.177519238735;0.178037252742;0.175443863138;0.183307448158;0.180796113662;0.179434076093;0.16934168165;0.16863240962;0.169331966806;0.169551141681;0.168623372605;0.168021790757;0.170134010013;0.195955275614;0.194575846143;0.192276194709;0.164963469879;0.195254930146;0.195130204593;0.187730395234;0.186883948111;0.185732832239;0.183772419491;0.168673934985;0.170110992941;0.165112330515;0.172102163286;0.16926150668;0.167365019654;0.168444198966;0.166130316757;0.169322883526;0.167755549575;0.192402381635;0.192107548553;0.190200270789;0.167364885698;0.167523828917;0.166769982787;0.168386517324;0.166914097179;0.163092521983;0.163311843504;0.160781631297;0;;;;;;;;;;;;;;;;;;;;;;
B54900_B54900_B54900_B54900;0.159059448428;0.168813695571;0.188488696661;0.194281579275;0.193900628095;0.194562937171;0.169489023661;0.188552191952;0.171905981724;0.168526665504;0.161928585242;0.172910828681;0.181349831767;0.183121062504;0.177202042542;0.183107598119;0.183389255073;0.187307731705;0.188214055283;0.189269899936;0.181439383984;0.176917712981;0.177567494903;0.1748510766;0.182730338087;0.180499800381;0.179226958229;0.169060632999;0.16755524292;0.168555110195;0.169053862853;0.168671867961;0.167053850169;0.169769073997;0.195674635503;0.193877219068;0.192165775883;0.163815039112;0.194557967533;0.194535932672;0.187309624987;0.185921488671;0.185568572825;0.183871036178;0.167567123202;0.169387422733;0.164261172767;0.170350049463;0.168531157861;0.167400759726;0.168007788891;0.166195005714;0.168407487808;0.167482251318;0.192114018946;0.191163245778;0.189647504962;0.167715361103;0.167139165965;0.166680386888;0.167679752447;0.1659726794;0.163335133797;0.163840280693;0.159567400769;0.156618721737;0;;;;;;;;;;;;;;;;;;;;;
B56137_B56137_B56137_B56137;0.187285337728;0.189731733831;0.188710982101;0.187164722829;0.186534880265;0.187369863719;0.192730189404;0.19096241084;0.194369625358;0.191154681748;0.190863369174;0.190898199761;0.187282023034;0.188769976365;0.189905019129;0.18548549912;0.185256011165;0.181103780893;0.182232256735;0.183944798771;0.193906953374;0.189523149085;0.18802776681;0.185301449323;0.192535893981;0.190196010332;0.189083691982;0.191392675878;0.190685895275;0.191691030955;0.192292677383;0.191791951014;0.190352231541;0.192227148262;0.188160515692;0.186693728509;0.184476998696;0.187805332588;0.18733942979;0.187481496666;0.185663938751;0.1842386406;0.183698516742;0.181696038146;0.191637226981;0.191608896717;0.189864140337;0.193053866399;0.190731954613;0.189992500299;0.190025393892;0.188404444186;0.191335709928;0.189751726854;0.186030450562;0.184381300742;0.182742986616;0.191026882116;0.191158510779;0.190862078127;0.191375801923;0.190540710708;0.188607262669;0.191718135535;0.190807727568;0.191371745527;0.190527727669;0;;;;;;;;;;;;;;;;;;;;
B56138_B56138_B56138_B56138;0.190920575274;0.193322281858;0.191368201373;0.189741189419;0.189713233402;0.190312100571;0.195378498996;0.193268135297;0.196972389835;0.19372929243;0.193868491796;0.19378106751;0.190597751208;0.191749599752;0.192700666355;0.188133396372;0.188760128524;0.184538992201;0.185604648805;0.18725225982;0.196507137427;0.192833828436;0.191569844774;0.188608379994;0.195162752855;0.193249624411;0.191906463039;0.194571045792;0.19331075241;0.194425163822;0.194899176065;0.194139014724;0.193416233462;0.194795542206;0.190624826019;0.189676022945;0.187544252204;0.19134741802;0.189959292063;0.190606096708;0.188720053287;0.187737347774;0.186881425447;0.185265866932;0.194841677288;0.194292927531;0.193085192126;0.196073292992;0.194096289658;0.193353718657;0.193467455202;0.19166734962;0.194074012976;0.193337582784;0.188814748241;0.187428864096;0.186107271504;0.193754806372;0.194074882873;0.193406485698;0.194176311694;0.193721847808;0.191746470382;0.19465600708;0.193465344086;0.194025056509;0.193689419216;0.176072385379;0;;;;;;;;;;;;;;;;;;;
B56139_B56139_B56139_B56139;0.183774387812;0.187220203068;0.185433443035;0.184535276994;0.184307015869;0.184784846867;0.190064461195;0.188927514289;0.191841636705;0.188538890938;0.187645622784;0.188352143076;0.184543205051;0.185720316375;0.187299467898;0.182521151257;0.182510268398;0.177863723444;0.179460285005;0.18157376971;0.191979085173;0.187119792558;0.185447971723;0.181631022659;0.190442955008;0.187675637276;0.186096409876;0.188803323301;0.187642210188;0.18925622119;0.189471439233;0.188944120685;0.187524978357;0.189518134887;0.1857577326;0.18400266376;0.1813557865;0.184013536087;0.184791974009;0.185067027768;0.182848686479;0.180542811546;0.180527631176;0.178122918849;0.189511926723;0.188804093351;0.186978261382;0.190465933881;0.188166301125;0.187171998631;0.187501589326;0.185009048465;0.188462667533;0.18661666904;0.18328459376;0.181935348151;0.179390240896;0.18807123887;0.188397232764;0.187883150015;0.188880171434;0.187575693373;0.185285521362;0.188947460369;0.18793367224;0.18827943493;0.187306604816;0.168992288479;0.173414392141;0;;;;;;;;;;;;;;;;;;
B56304_B56304_B56304_B56304;0.183695163691;0.18678870021;0.185526099893;0.184284021869;0.184355535832;0.184451648639;0.190158742546;0.188149757523;0.191600836645;0.187659081679;0.187923648933;0.187584108465;0.183690298852;0.186240216605;0.186668600321;0.181881260829;0.182032359027;0.177655833121;0.179167395955;0.181094297324;0.19125614913;0.186915257423;0.185363853598;0.180950674865;0.190355452098;0.187134482532;0.185863475844;0.188761699406;0.187759358881;0.188410027134;0.189237225624;0.188582827559;0.187315700759;0.18927605283;0.185564872387;0.18408896634;0.181268681724;0.184230326248;0.184979526058;0.185143478071;0.182462551344;0.181197987203;0.179498147231;0.177876945412;0.188887012146;0.188610969012;0.186485345481;0.190537047394;0.188268050187;0.186604795594;0.187074541935;0.184310500219;0.187916736936;0.186714932315;0.182765896118;0.181581977126;0.179615059613;0.18770730553;0.188220925213;0.187130364823;0.188589822569;0.187410648141;0.184673574978;0.188982567481;0.18744532531;0.187549236449;0.187434037871;0.170647126998;0.172698927312;0.164905964341;0;;;;;;;;;;;;;;;;;
B56946_B56946_B56946_B56946;0.181618649774;0.184687729714;0.185885196052;0.19293406922;0.192726178213;0.19352758526;0.186796991049;0.18751780887;0.188818295485;0.186034100082;0.185576157153;0.185519765742;0.182478007204;0.183856572731;0.184455684977;0.182373309767;0.182324272704;0.184323968911;0.185567447103;0.186525767164;0.188582382283;0.184094942267;0.1826158123;0.179610662984;0.187140704379;0.184816592731;0.183148586917;0.185994003226;0.185025379902;0.186266814215;0.186574109603;0.186477599748;0.184845445474;0.186794450058;0.194456651699;0.193129053836;0.191325906754;0.182061164341;0.19402252359;0.193448466518;0.184533204012;0.182930779155;0.182300730915;0.180598862455;0.186340062174;0.185955316241;0.184723331215;0.187296597831;0.185619645367;0.184217591507;0.184632458232;0.18280843493;0.18559542655;0.184160538247;0.190684694641;0.18994781983;0.1883747731;0.185681661877;0.186232862983;0.185208357602;0.186245197466;0.184785763896;0.183031510237;0.185773544479;0.185066152944;0.185739520754;0.185196356924;0.187966149199;0.191058304496;0.185242656625;0.185286000399;0;;;;;;;;;;;;;;;;
B56947_B56947_B56947_B56947;0.180343987236;0.183694837046;0.184399710647;0.191584168623;0.191875187952;0.192167575413;0.185580179455;0.186282985578;0.187980082022;0.183925129446;0.1844042408;0.183849400801;0.180896413982;0.182701403108;0.182991937207;0.180651207867;0.180992024727;0.182812029824;0.183963461672;0.18567570793;0.186955182789;0.182791159326;0.18111438706;0.177461499896;0.186320177735;0.182756478587;0.182163936381;0.185146715594;0.183722300331;0.184678991178;0.185484792375;0.184547374453;0.183829085968;0.18544809519;0.193597052009;0.192207790417;0.189499244855;0.181007758464;0.193421453046;0.192826072723;0.182663110853;0.181676791976;0.18060486535;0.179270296972;0.185276371959;0.184837786713;0.182980935584;0.186540368092;0.184291495307;0.182975584791;0.183526415101;0.180840807102;0.183845847455;0.182937974767;0.189439007355;0.189047849037;0.187288194008;0.184119085388;0.184471531516;0.183509192352;0.18459788793;0.183547335089;0.181048393812;0.184687962824;0.183280309596;0.184159404522;0.184154387892;0.186769434538;0.189660425122;0.183675323258;0.183601930282;0.10859592842;0;;;;;;;;;;;;;;;
